text,label
@USER اه يا بكري يا معرض عارف الجدول قبلنا😂😂,OFF
#العقاري_لم_ينفذ_أحكام_القضاء<LF>تكفى يا ملكنا تكفى يا أبونا تكفى يا ملك الحزم والعزم أبناءك المتضررين من صندوق التنمية العقاري يلتجاؤن لله ثم لمقامكم الكريم ولولي عهدكم الأمين بالمطالبه بإنقاذهم من الظلم الجائر الحاصل عليهم من قبل الصندوق العقاري,NOT
@USER الله الله .. يا هيك الحكم يا بلا . 🎶,NOT
صبحكم الله بالخير يا اهل تويتر يا اهل الكويت الحبيبه URL,NOT
RT @USER: #دامت_الكويت_حرة_مستقله<LF>شامخه يا كويت يا دار الصبّاح<LF>وعيدي ياكويت يا احلى بلد💛💙,NOT
محترم يا مايكل يا اخونا 💙🖤 URL,NOT
يا أجمل اشيائي يا مغنيتني عن كل الناس,NOT
@USER مبروك يا اوس اوس يا حبيبي بالتوفيق فالخطوات اللي جايه❤️,NOT
RT @USER: عامك سعيد هلي يانصف ربعي يا خديني يا مواني غربتي..ياروح داري @USER,NOT
"RT @USER: حفظتك وصنتك .... وحبيتك بسر<LF>""لكن عيُوني بالهوى سولفت بك""<LF>يا حلو أيامي ... يا حلوى يا سكّر<LF>قلبي وروحي ... يالغلا كلها لك",NOT
لما الاكس تنزل صوره حلوه <LF>ايه الحلاوة دى يا قمراية يا عسلايه يا سكره يا بتلوسخه,OFF
RT @USER: اشمتو يا ولاد ماجده يا بتوع صنداونز يلا 😂😂😂,OFF
اختر الحل الصعب يا تفارق يا تحب؟ . .,NOT
RT @USER: @USER يا بسمةَ حياتي يا فألي ويا أملي ،<LF>يا نغمةَ الطيرِ إن غنىٰ بأسماعي ❤️🕊,NOT
@USER اوكي يا مايعة يا دلوعة يا قليلة الأدب يا حقيرة يا وصخة اوكي,OFF
@USER مقدر كمية التعب اللي انت فيها يا يوسف يا عالمي. احسن لاعب في مصر. بنحبك يا اوبا,NOT
RT @USER: @USER @USER يا قديسة مريم يا والدة الله صلي لاجلنا نحن الخطأ الآن و في ساعة موتنا آمين URL,NOT
@USER ده اللى كنت خايفة منه اصل تخيلى انزل صورى عادى و اجى الاقى الناس بتتبادل صورى و عليها رسم اسهم ودواير عشان نبين الفوتوشوب فين احا ده انا هخاف و طبيعى همسحها مبقولش ان ده خداع و انه مش صح بس خوفى انى اجرحها يخلينى يا اسكت يا اما اعلق تعليق بسيط,NOT
سقَطت يا أُستاذ احمد <LF>سقطَت يا محجُوب <LF>سقطَت يا د. بابِكر <LF>سقطَت يا عبد العظيم <LF>سقَطت يا صالِح <LF>سقطَت يا مُهنّد <LF>سقطَت يا طارِق <LF>سقطَت يا ماكُور <LF>سقطَت يا النّمير <LF>سقطَت يا تبيدي <LF>سقطَت يا مآب <LF>سقطَت يا النّذير<LF>سقطَت يا عمرو<LF>🇸🇩🇸🇩🇸🇩,NOT
@USER حبيبى يا بودى وانت طيب يا حبيبى 💜💜💜,NOT
RT @USER: فينك يا وليد يا سليمان ترحمنا من حسين خرا,OFF
@USER رسالة تسامح:<LF>إبتسموا يا غالين وسامحوا يا أحبة<LF>وأغسلوا قلوبكم من نغزات الشيطان وسوء الظن ، والتمسوا لأخوانكم الأعذار ..,NOT
"RT @USER: "" أنتَ يا هتموت لوحدك يا هتعيش مع واحدة مش طايق تبُص في خلقِتها.""",NOT
الاطفال ملايكة يا حبش يا اولاد الكلب علاش تستغلوا فيهم وتجندوا فيهم لأجندات هم ليس لهم فيها ناقة ولا جمل، ولا دراية ولا علم..<LF>خلوا الصغار بعيد عن العبيتر الي اديروا فيه يا ولد السلطانة انت وياه URL,OFF
ياحبيبي يا احلا ملاك يا روح الررررووحححح😔😔,NOT
@USER اعرف انها صفقة<LF>وانه محدش يعرف عنها الا امريكا والصهاينة<LF>وانه احنا هنتبهدل لو الصفقة دي مشيت<LF>مش هي دي الصفقة يا متعلمة يا بتاعة الجرايد<LF>(اقرئيها بالمصري 🤕),NOT
@USER والله يا صديقي ما أروع كلماتك ومن اروعها هذه القصيدة وقصيدة طب يا غايب يا اللي سايب جوه قلبي سنين غرام تحفة شعرية رائعة,NOT
@USER تبارك الله<LF>ابداع يا ابو ماجد يا حبيب الشعب<LF>هذا الفندق الافضل و الاحدث في الجيرة <LF>هات بوسه,NOT
@USER @USER اه يا لاجئ يا عرة<LF>وانت مال امك يابن ميتين الكلب,OFF
RT @USER: يا معانق عيوني يا جرح يا سهران.,NOT
يا سامح يا شكري اخبار خيارات وإرادة الشعب المصري الحرة اي اخبرها؟ #اطمن_انت_مش_لوحدك URL,NOT
يقول شاعر ثغر الأسكندرية، وأديب البحر الأبيض المتوسط: <LF>أنا حبيتك وجرجتيني <LF>أنا صنتك لكن خنتيني<LF>أنت أكيد مش بتحبيني<LF>ليه من الأول عشمتيني.<LF>..<LF>ثم أردف قائلا: يا خائنة يا بنت الكلبِ، وعجبي.<LF>..<LF>*بمناسبة الحكم على الفنان بالسجن ثلاثة أشهر.,OFF
حمدلله حمدلله حمدلله يا عييييني يا بو رزيقه الاووووووووووووول للعالمي 💙💛,NOT
كسمك يا عمو يا بتاع اوبر انت خول ليه خخخ,OFF
RT @USER: يا روح الايام يا بدر السماء السامر/<LF>يا نبض عاشق غديتي سمعه وشوفه<LF>الشوق كبريت وضلوعه حطب دامر/<LF>طيشك شرر واللصى الحرمان وظروفه...,NOT
@USER عدال يا جاموسة الترعة يا اللي ريحتك ريحة مجاري 😂😂😂 تسلي شوية بتاريخكم URL,OFF
RT @USER: اللهم اني استودعتك ما حفظت و ما قرأت فرده لي وقت حاجتي له ، يا رب يثبت يا كريم يثبت تقفه اثبت 🦉🌟👏🏻,NOT
يا دي يا دي ياااادي المشاعر,NOT
يا عاذرني قبل عذري يا قابلني مثل ماكون,NOT
RT @USER: وانت يا توأم الروح يا منية النفس الدائمة الخالدة يا انشودة القلب في كل زمان ومكان مهما هجرتي ومهما نأيتي عندما يوشك الق...,NOT
يا الغييير عَنهم، يا أجملهُم كُلهم.,NOT
RT @USER: امطري بالخير ورشّـي يا سحابه <LF>و اطلبي يا نفس دام الله كريم .,NOT
يا فيصل بن حميد يا شيخ برقا<LF>شيخآ على برقا وشيخآ على روق <LF>يشهد لك التاريخ غربآ وشرقا<LF>يمحول عتيبة على نجد من فوق URL,NOT
RT @USER: اللهم يا قوي إني أسألك الإرادة و العزيمة و القوة و الشبع يا متين يا عزيز يا الملك,NOT
RT @USER: بالرغم من عـودهـا الليّن غريبة نظام <LF>أحيان يا عسّرها وأحيان يا لينّهـا .😴,NOT
@USER @USER فخرك انت واشكالك يا الديايه يا عديم الكرامه يا الطرار .. لاتنسى وش كانوا يبون يسوون في بلدك يا المرتزق يا الخمام 💦💦 URL,OFF
يا ضحكة النور يا عزّ المشاعر وثباتها .,NOT
@USER يا هشام يا حبيبي يلي سبوك ما بيمثلو الا حالون تاني شي يلي بدو مع يلعبمع البسين ( قطة ) بدو يتحمل خرمشته يلا تعيش وتاكل غيرا بيكونو عميمزحوا معك الشباب بس انا حبيت يلي علقوا ودافعو عنك بتحسون انه هنن يلي اكلو المسبات مقهورين من قلبون ورد,NOT
@USER بكره يا جالده يا مجلوده واتوقع الثانيه,NOT
- يا نانا يا طاطا يا طاطا يا نانا .,NOT
@USER يا مسطول و يا جلجوق وين صارت لوحة الجلاء 🤣🤣 URL,OFF
@USER 😂😂 يا رب يا سمسم يا رب 😉 🙏,NOT
@USER @USER @USER يا الحبيب يا ما اكلت من الهلال خماسي ورباعي وبطولات عادي تفوز بمباراة واحد من ١٠٠ وزي ماتفضلت الاتحاد خدم نفسه قبل مايخدم الاخرين,NOT
يا اندثاري ، يا اعتدالي ، يا ازدهاري <LF> يا بلاد حسّي .. و قمّة حنيني .,NOT
يا كثر الشعور و يا قل الحكي,NOT
@USER @USER دامك فقراوي سمعني صياحك يا عالمي الترشيح يا ابو ٤ 😂😂😂,OFF
RT @USER: يا خيبة ظنوني، و يا كبر القهر <LF>ودي أقول لـ دورة الأرض اوقفي<LF>.<LF>لا تبدي أعذارك أنا اللي بعتذر<LF>و أستسمحك باقي سنيني و أختفي,NOT
RT @USER: @USER @USER افا معقوله لي هالدرجه وصلت المواصيل 😮.. يا داخليه يا خارجيه شوفوا حل فوري,NOT
يا لعيبه يا ولاد المتناكه مفيش عند ميتين ابوكوا دم احنا يتحرق دمنا وانتوا ولا ف دماغكوا تقبضوا وخلاص,OFF
@USER حبيبي والله يا رفعت يا جدع 💙 انت بقا الدفعه كلها بتحبك دكوره ونتي 😂,NOT
@USER @USER هذه الخابطة جدة الأحزاب، ملي حكمت حزب العمال وهي على رؤوسهم كالنعش، وعجبك رجالة يا وعدي يا وعدي، فمها قاراج رايح الريدو نتاعه. تتكلم على الديمقراطية وهي زادت في حزب العمال ورايحة تموت فيه,NOT
#الهلال_الاهلي<LF>إرتفع يا مووج وإطغى يا بحر 💙<LF>ويا هلال ألمع على ضوالنجوم 💙<LF>ما نحب خشوم وندور ظهر ✋<LF> فوزنا دايم يجي بـدق الخشوم💪 URL,NOT
@USER يا جبهة نهم يا أوقفتم المهازل<LF>بدون نهم لن نتحرر ابدا من رجس الحوثي<LF>كلمة وعشر سواء تسقط كل البلدان اذا سقطت العاصمة<LF>الحوثي اسقط صنعاء وما تم بعدها كان رتوش وفي ايام كان وصل لعدن<LF>تجميد جبهة نهم هي اكبر خيانة ومن يقف خلف ايقافها هو عدوك,OFF
@USER ياتى يا كتكوته يا كميله عمله إيه من تحت يا بيضه,OFF
يا لها من عودة يا جار 👏🏼👏🏼<LF>النصر في مهب الريح الى الان <LF>كرة القدم سهله و تحب من يحترمها <LF>#الاتحاد_النصر <LF>#النصر_الاتحاد,NOT
اشتقت لك يا جدتي يا احب انسانه على قلبي😔.,NOT
RT @USER: راجعين يا هوى راجعين يا زهرة المساكين<LF>راجعين يا هوى على دار الهوى على نار الهوى راجعين ..🖤✨<LF>#فيروز <LF>#مهرجان_آفاق_المسرحي_...,NOT
هو احنا نعمل ايه يا مخدرات يا بنات يا فلوس هو ده تفكير الناس دلوقتى👌💔,NOT
يا عم بس يا عم نبطل كدب بقى 😂😂😂💔 URL,NOT
RT @USER: بيتروفيتش يا اسد يا ضرغام يا هزبر اجلدددددددددددددددددددددددددددد<LF>#الاتحاد_النصر URL,NOT
